,level_0,id,docid,title,author,date,genre,lhs,match,rhs,Level 1,Level 2,domain,comment,index,Unnamed: 0,Unnamed: 0.1,Context before,token,Context after
611,280,471,A53058.a86,"Philosophical letters, or, Modest reflections upon some opinions in natural philosophy maintained by several famous and learned authors of this age, expressed by way of letters / by the thrice noble, illustrious, and excellent princess the Lady Marchioness of Newcastle.","Cavendish, Margaret",1664,letters,"e more violent winds there would be : But I have rather observed the contrary , that when the Stars ",blaz,"e most apparently , we have the calmest weather either in Summer or Winter . Perchance your Author w",Y,LIT,,,280,,,"e more violent winds there would be : but i have rather observed the contrary , that when the stars",blaze,"most apparently , we have the calmest weather either in summer or winter . perchance your author w"
612,281,266,A53049.a1,"Observations upon experimental philosophy to which is added The description of a new blazing world / written by the thrice noble, illustrious, and excellent princesse, the Duchess of Newcastle.","Cavendish, Margaret",1666,poetry,,Blaz,"ing World . OUr Elder World , with all their Skill and Arts , Could but divide the World into three ",Y,LIT,,,281,,, ,Blazing,"world . our elder world , with all their skill and arts , could but divide the world into three"
613,282,310,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"( being then in Paris ) in Hercules and not in Persius , as it did to those in Dantzick Nor would a ",Blaz,"ing Star be observed by all the World at once ( where the Stars under which it moves , are seen ) if",Y,LIT,,,282,,,"( being then in paris ) in hercules and not in persius , as it did to those in dantzick nor would a",Blazing,"star be observed by all the world at once ( where the stars under which it moves , are seen ) if"
614,283,525,A36959,"The campaigners, or, The pleasant adventures at Brussels a comedy : with a familiar preface upon a late reformer of the stage : ending with a satyrical fable of the dog and the ottor / written by Mr. D'Urfey.","D'Urfey, Thomas",1698,drama_comedy,"ifice , which he pleases , and only reflect a little on the temper of his Mind , as I have found it ",blaz,"ing in this last , as well as others of his Books . In the first place , if Stubbornness , which cau",Y,MET,emotion,,283,,,"ifice , which he pleases , and only reflect a little on the temper of his mind , as i have found it",blazing,"in this last , as well as others of his books . in the first place , if stubbornness , which cau"
615,286,337,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,"ome few others . Vincentius Guinisius made an Oration de faelicitate Cometarum , declaring that the ",Blaz,"ing Star which appeared An. 1618 . was an happy Blazing Star , but I believe there is not one good m",Y,LIT,,,286,,,"ome few others . vincentius guinisius made an oration de faelicitate cometarum , declaring that the",Blazing,"star which appeared an. 1618 . was an happy blazing star , but i believe there is not one good m"
616,287,158,560700200,"The compleat sportsman. In three parts. Part I. Containing the nature and various kinds of game, under their several Denominations, with the best Methods of taking the same, by Shooting, Hunting, Dogs, Nets, and otherwise; and the Laws and Statutes made for Preservation of the Game, with Warrants to impower Game-Keepers, &c. Part II. Of the best Situations and Methods of erecting and Management of Parks, Warrens, &c. Of Hunting the Buck, Doe, &c. And a concise Abridgment of the Forest-Laws, and of all the Laws and Statutes relating to Deer: Methodically interspersed with Precedents of Warrants for Deer, &c. Part III. Of fish and fishing; the most successful Methods of Angling; the only proper Baits, Tackle and agreeable Seasons for taking all Sorts of Fish; and the Rivers wherein they are to be found; with the Statutes relating to Fishing, &c.","Jacob, Giles",1718,undetermined,". Then another Person must carry some Iron or Stoney Vessel , which is to contain burning , but not ",blaz,"ing Coals , and at these you must light Bundles of Straw , or you may carry Links with you . And hav",Y,LIT,,,287,,,". then another person must carry some iron or stoney vessel , which is to contain burning , but not",blazing,"coals , and at these you must light bundles of straw , or you may carry links with you . and hav"
617,288,603,A30425.a0,"A sermon preached in the chappel of St. James's, before His Highness the Prince of Orange, the 23d of December, 1688 by Gilbert Burnet ...","Burnet, Gilbert",1689,sermons,"he Force that was brought against him , had vanished into nothing ; or as a Fire of Thorns , it had ",blaz,"ed and crackled a little , but was soon spent : And therefore as there was an universal rejoicing in",Y,LIT,,,288,,,"he force that was brought against him , had vanished into nothing ; or as a fire of thorns , it had",blazed,"and crackled a little , but was soon spent : and therefore as there was an universal rejoicing in"
618,290,354,N00277,"Kometographia. Or A discourse concerning comets; wherein the nature of blazing stars is enquired into: with an historical account of all the comets which have appeared from the beginning of the world unto this present year, M.DC.LXXXIII. : Expressing the place in the heavens, where they were seen, their motion, forms, duration; and the remarkable events which have followed in the world, so far as thay have been by learned men observed. : As also two sermons occasioned by the late blazing stars. / By Mr. Increase Mather, teacher of a church at Boston in New-England. ; [Three lines of Scripture texts]","Mather, Increase",1683,science+sermons,nd so became a prey to the Romans . A.D. 195 . in the dayes of the Emperour Severus a Star was seen ,blaz,ing for many dayes together . Which was then looked upon as an Omen of appro___ing Miseries . About ,Y,LIT,,,290,,,nd so became a prey to the romans . a.d. 195 . in the dayes of the emperour severus a star was seen,blazing,for many dayes together . which was then looked upon as an omen of appro___ing miseries . about
619,291,31,A65674,"A vindication of the new theory of the earth from the exceptions of Mr. Keill and others with an historical preface of the occasions of the discoveries therein contain'd, and some corrections and additions.","Whiston, William",1698,science,"rbit Elliptical ? A strange , unheard of , and most surprizing Phaenomenon happens in the World ! A ",Blaz,"ing Star , which we but seldom discover at a vast distance in the Heavens , descends hard by the bod",Y,LIT,,,291,,,"rbit elliptical ? a strange , unheard of , and most surprizing phaenomenon happens in the world ! a",Blazing,"star , which we but seldom discover at a vast distance in the heavens , descends hard by the bod"
620,292,159,560700200,"The compleat sportsman. In three parts. Part I. Containing the nature and various kinds of game, under their several Denominations, with the best Methods of taking the same, by Shooting, Hunting, Dogs, Nets, and otherwise; and the Laws and Statutes made for Preservation of the Game, with Warrants to impower Game-Keepers, &c. Part II. Of the best Situations and Methods of erecting and Management of Parks, Warrens, &c. Of Hunting the Buck, Doe, &c. And a concise Abridgment of the Forest-Laws, and of all the Laws and Statutes relating to Deer: Methodically interspersed with Precedents of Warrants for Deer, &c. Part III. Of fish and fishing; the most successful Methods of Angling; the only proper Baits, Tackle and agreeable Seasons for taking all Sorts of Fish; and the Rivers wherein they are to be found; with the Statutes relating to Fishing, &c.","Jacob, Giles",1718,undetermined,", that nothing may be heard but the Sound of the Low - Bell 'till the Net is plac'd and the Lights ",blaz,"ing . The Noise of the Bell makes the Birds lye close , so as they dare not stir whilst you are pitc",Y,LIT,,,292,,,", that nothing may be heard but the sound of the low - bell 'till the net is plac'd and the lights",blazing,". the noise of the bell makes the birds lye close , so as they dare not stir whilst you are pitc"
