,Initial index,index in word-specific sheet,mass_rand,Text ID,Journal ,Context before,lemma,token,Context after,Sense,Object,unit,Singular/Plural,Construction ( need to think how I'll phrase this),Notable phrases,Preceded,Followed,Topic,commentary,Tagged context before,Tagged query item,Tagged context after,author,author-abbr,Author Frequency,title,tokens,type,year,URL,Matchbegin corpus position,Matchend corpus position
1137,33589,2500,0.067203072,111307,transactions ,adopted it as the material for a copy of the kilogramme . The only objection to the use of a,weight,weight,"made of quartz is , that on account of the large amount of air displaced , the barometer and thermometer",N,WO,None,S,,,DT,VVN,META,,adopted_VVD it_PP as_IN the_DT material_NN for_IN a_DT copy_NN of_IN the_DT kilogramme_NN ._SENT The_DT only_JJ objection_NN to_TO the_DT use_NN of_IN a_DT,weight_NN,"made_VVN of_IN quartz_NN is_VBZ ,_, that_IN on_IN account_NN of_IN the_DT large_JJ amount_NN of_IN air_NN displaced_VVN ,_, the_DT barometer_NN and_CC thermometer_NN",W. H. Miller,W.H.Miller,429,"On the Construction of the Imperial Standard Pound, and Its Copies of Platinum; and on the Comparison of the Imperial Standard Pound with the Kilogramme des Archives. [Abstract]",685,abs,1856,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=8629,23698383,23698383.0
1138,35823,3587,0.067528462,108961,transactions ,"ways according to the object in view ; as the absolute w'eight in grammes , and ' as the relative",weight,weight,in reference to the weight of some one unit assumed as the standard of comparison . For this purpose the,M,C,None,S,,,JJ,IN,CHEMISTRY,,"ways_NNS according_VVG to_TO the_DT object_NN in_IN view_NN ;_: as_IN the_DT absolute_JJ w'eight_NN in_IN grammes_NNS ,_, and_CC '_'' as_IN the_DT relative_JJ",weight_NN,in_IN reference_NN to_TO the_DT weight_NN of_IN some_DT one_CD unit_NN assumed_VVN as_IN the_DT standard_NN of_IN comparison_NN ._SENT For_IN this_DT purpose_NN the_DT,B. C. Brodie,B.C.Brodie,467,"The Calculus of Chemical Operations; Being a Method for the Investigation, by means of Symbols, of the Laws of the Distribution of Weight in Chemical Change. Part I. On the Construction of Chemical Symbols",33370,fla,1866,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=10863,30026702,30026702.0
1139,28298,378,0.067860937,106118,transactions ,at which price it remained during the continuance of the republican government . But we are little interested in the,weight,weight,of the Denarius for the first sixty years after it was coined ; and I have shown that when the,M,COIN,None,S,,,DT,IN,META,,at_IN which_WDT price_NN it_PP remained_VVD during_IN the_DT continuance_NN of_IN the_DT republican_JJ government_NN ._SENT But_CC we_PP are_VBP little_RB interested_JJ in_IN the_DT,weight_NN,of_IN the_DT Denarius_NN for_IN the_DT first_JJ sixty_CD years_NNS after_IN it_PP was_VBD coined_VVN ;_: and_CC I_PP have_VHP shown_VVN that_IN when_WRB the_DT,Matthew Raper,M.Raper,188,"An Inquiry into the Value of the Ancient Greek and Roman Money: By Matthew Raper, Esq; F. R. S.",23371,fla,1771,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=3338,8461414,8461414.0
1141,43490,5988,0.06799057,rsta_1897_0021,rsta,"absolutely accurate . As to the limit of accuracy of the weighings in the 600 ft.-lb . trials , the",weight,weight,of water dealt with was approximately 470 lbs. On this quantity the maximum probable error was 0'02 lb. in any,W,F,POUNDS,S,,,DT,IN,PHYSICS,,"absolutely_RB accurate_JJ ._SENT As_IN to_TO the_DT limit_NN of_IN accuracy_NN of_IN the_DT weighings_NNS in_IN the_DT 600_CD ft.-lb_NN ._SENT trials_NNS ,_, the_DT",weight_NN,of_IN water_NN dealt_VVD with_IN was_VBD approximately_RB 470_CD lbs._NN On_IN this_DT quantity_NN the_DT maximum_JJ probable_JJ error_NN was_VBD 0'02_JJ lb._NN in_IN any_DT,"W. H. Moorby, M.Sc., late Fellow of Victoria University and 1851 Exhibition Scholar",W.H.Moorby,127,X. Bakerian lecture. - on the mechanical equivalent of heat.,59087,lecture,1897,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=18530,56451022,56451022.0
1143,35929,3693,0.068136333,108961,transactions ,to the equation connecting the logarithms of numbers ; and the relation which subsists between the absolute weight ( or,weight,weight,in gram mes ) of the ponderable matter of which x and y are the symbols is the same as,M,MATTER,GRAMS,S,,,CC,IN,CHEMISTRY,,to_TO the_DT equation_NN connecting_VVG the_DT logarithms_NNS of_IN numbers_NNS ;_: and_CC the_DT relation_NN which_WDT subsists_VVZ between_IN the_DT absolute_JJ weight_NN (_( or_CC,weight_NN,in_IN gram_NN mes_FW )_) of_IN the_DT ponderable_JJ matter_NN of_IN which_WDT x_SYM and_CC y_NP are_VBP the_DT symbols_NNS is_VBZ the_DT same_JJ as_IN,B. C. Brodie,B.C.Brodie,467,"The Calculus of Chemical Operations; Being a Method for the Investigation, by means of Symbols, of the Laws of the Distribution of Weight in Chemical Change. Part I. On the Construction of Chemical Symbols",33370,fla,1866,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=10969,30031906,30031906.0
1144,42264,5582,0.068180695,rspl_1893_0075,rspl,stretching . Ratio of weight specific resistance with weight on to that before any weight was applied . Ratio of,weight,weight,specific resistance with weight on to that after the weight had been taken off . Ratio of weight specific resistance,W,FOR,None,S,,,IN,JJ,ENGINEERING,,stretching_VVG ._SENT Ratio_NN of_IN weight_NN specific_JJ resistance_NN with_IN weight_NN on_IN to_TO that_DT before_IN any_DT weight_NN was_VBD applied_VVN ._SENT Ratio_NN of_IN,weight_NN,specific_JJ resistance_NN with_IN weight_NN on_IN to_TO that_DT after_IN the_DT weight_NN had_VHD been_VBN taken_VVN off_RP ._SENT Ratio_NN of_IN weight_NN specific_JJ resistance_NN,"James H. Gray, M. A., B. Sc.|James B. Henderson, B. Sc.|Lord Kelvin, P. R. S.",Gray.Henderson.Kelvin,118,The effects of mechanical stress on the electrical resistance of metals.,7431,article,1893,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=17304,51173520,51173520.0
1145,44672,6040,0.068197864,rsta_1903_0010,rsta,", and some of the houses had had their roofs perforated by falling stones . Others had collapsed under the",weight,weight,"of ash that accumulated on them . No buildings , however , had been set on fire , though on",W,GEO,None,S,,,DT,IN,GEOLOGY,,",_, and_CC some_DT of_IN the_DT houses_NNS had_VHD had_VHN their_PP$ roofs_NNS perforated_JJ by_IN falling_VVG stones_NNS ._SENT Others_NNS had_VHD collapsed_VVN under_IN the_DT",weight_NN,"of_IN ash_NN that_IN accumulated_VVN on_IN them_PP ._SENT No_DT buildings_NNS ,_, however_RB ,_, had_VHD been_VBN set_VVN on_IN fire_NN ,_, though_RB on_IN","Tempest Anderson, M. D., B. Sc., F. G. S.|John S. Flett, M. A., D. Sc., F. R. S. E.",T.Anderson,160,"IX. Report on the eruptions of the soufri\#xE8;re, St. Vincent, 1902, and on a visit to Montagne Pel\#xE8;e, in Martinique. -Part I.",128694,article,1903,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=19712,61773116,61773116.0
1146,31353,1461,0.068578524,107796,transactions ,"pound is now for the first time defined , and the measures of capacity are made to depend upon the",weight,weight,"of water they contain ; the imperial gallon , containing ten pounds avoirdupois of water , having been declared to",M,F,POUNDS,S,,,DT,IN,META,,"pound_NN is_VBZ now_RB for_IN the_DT first_JJ time_NN defined_VVN ,_, and_CC the_DT measures_NNS of_IN capacity_NN are_VBP made_VVN to_TO depend_VV upon_IN the_DT",weight_NN,"of_IN water_NN they_PP contain_VVP ;_: the_DT imperial_JJ gallon_NN ,_, containing_VVG ten_CD pounds_NNS avoirdupois_NN of_IN water_NN ,_, having_VHG been_VBN declared_VVN to_TO",Henry Kater,H.Kater,274,An Account of the Construction and Adjustment of the New Standards of Weights and Measures of the United Kingdom of Great Britain and Ireland,13556,fla,1826,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=6393,16260117,16260117.0
1147,48603,6482,0.068706877,rstb_1911_0003,rstb,"than Group A , the average weight of which is 2103 grammes , and Group C , of an average",weight,weight,"of 3460 grammes , about 33 per cent , more blood than Group A. If calculated on the other hand",M,BIO,GRAMS,S,,,JJ,IN,BIOLOGY,,"than_IN Group_NP A_NP ,_, the_DT average_JJ weight_NN of_IN which_WDT is_VBZ 2103_CD grammes_NNS ,_, and_CC Group_NP C_NP ,_, of_IN an_DT average_JJ",weight_NN,"of_IN 3460_CD grammes_NNS ,_, about_RB 33_CD per_IN cent_NN ,_, more_JJR blood_NN than_IN Group_NP A._NP If_IN calculated_VVN on_IN the_DT other_JJ hand_NN","Georges Dreyer, M. A., M. D.|William Ray, B. Sc., M. B.|Prof. Francis Gotch, F. R. S.",G.Dreyer,160,"III. The blood volume of mammals as determined by experiments upon rabbits, guinea-pigs, and mice; and its relationship to the body weight and to the surface area expressed in formula.",12876,article,1911,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=23643,70421743,70421743.0
1148,49293,6773,0.068717061,rstb_1912_0006,rstb,) Difference between blood volume calculated and observed . Blood volume calculated ag per cent. ( 4-39 ) of body,weight,weight,. Difference between blood volume calculated and observed . A 1\#151 ; 4 grammes . 1545 c.c. 76-0 c.c. 76,M,BO,GRAMS,S,,,NN,NN,BIOLOGY,,)_) Difference_NN between_IN blood_NN volume_NN calculated_VVN and_CC observed_VVN ._SENT Blood_NN volume_NN calculated_VVN ag_NN per_IN cent._JJ (_( 4-39_CD )_) of_IN body_NN,weight_NN,._SENT Difference_NN between_IN blood_NN volume_NN calculated_VVN and_CC observed_VVN ._SENT A_DT 1\#151_JJ ;_: 4_CD grammes_NNS ._SENT 1545_CD c.c._NN 76-0_CD c.c._NN 76_CD,"Georges Dreyer, M. A., M. D.|William Ray, M. B., B. Sc.|Prof. Francis Gotch, F. R. S.",G.Dreyer,131,VI. Further experiments upon the blood volume of mammals and its relation to the surface area of the body,10341,article,1912,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=24333,71665548,71665548.0
1149,29887,728,0.068717425,106929,transactions ,"and compute the force required to burst the barrel , it will be found equal to the pressure of a",weight,weight,of 41o624 ? lbs. instead of 4368oo as before determined . For it is the resistance-or force of cohesion of,W,WO,POUNDS,S,,,DT,IN,PHYSICS,,"and_CC compute_VV the_DT force_NN required_VVN to_TO burst_NN the_DT barrel_NN ,_, it_PP will_MD be_VB found_VVN equal_JJ to_TO the_DT pressure_NN of_IN a_DT",weight_NN,of_IN 41o624_JJ ?_SENT lbs._NP instead_RB of_IN 4368oo_JJ as_IN before_RB determined_VVN ._SENT For_IN it_PP is_VBZ the_DT resistance-or_CC force_NN of_IN cohesion_NN of_IN,Benjamin Count of Rumford,B.Count,121,"Experiments to Determine the Force of Fired Gunpowder. By Benjamin Count of Rumford, F. R. S. M. R. I. A.",22168,fla,1797,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=4927,12005786,12005786.0
1150,36544,4085,0.06885914,108922,transactions ,"Weight of hull . 7100 tons . 4460 tons . Weight of armour and backing . 5190 , , 3630",weight,weight,"of engines and coals 2160 , , 2160 Weight of stores carried . 1000 , , 700 Displacement. . 15450",W,VM,POUNDS,S,,,CD,IN,ENGINEERING,,"Weight_NP of_IN hull_NN ._SENT 7100_CD tons_NNS ._SENT 4460_CD tons_NNS ._SENT Weight_NN of_IN armour_NN and_CC backing_NN ._SENT 5190_CD ,_, ,_, 3630_CD",Weight_NP,"of_IN engines_NNS and_CC coals_VVZ 2160_CD ,_, ,_, 2160_CD Weight_NP of_IN stores_NNS carried_VVD ._SENT 1000_CD ,_, ,_, 700_CD Displacement._NP ._SENT 15450_CD",E. J. Reed,E.J.Reed,112,On the Relation of Form and Dimensions to Weight of Material in the Construction of Iron-Clad Ships,5019,fla,1868,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=11584,31236614,31236614.0
1151,32509,1916,0.068977338,108229,transactions ,. ) Length 60inches . ( Table IV . ) Length 30T inches ( Table I. ) Diameter . Breaking,weight,weight,. Diameter . Breaking weight . Diameter . Breaking weight . inch . lbs. inch . lbs. inch . lbs.,W,FOR,POUNDS,S,,,VVG,SENT,ENGINEERING,,._SENT )_) Length_NN 60inches_NNS ._SENT (_( Table_NN IV_NP ._SENT )_) Length_NN 30T_JJ inches_NNS (_( Table_NN I._NN )_) Diameter_NN ._SENT Breaking_VVG,weight_NN,._SENT Diameter_NN ._SENT Breaking_VVG weight_NN ._SENT Diameter_NN ._SENT Breaking_VVG weight_NN ._SENT inch_NN ._SENT lbs._JJ inch_NN ._SENT lbs._JJ inch_NN ._SENT lbs._JJ,Eaton Hodgkinson,E.Hodgkinson,223,"Experimental Researches on the Strength of Pillars of Cast Iron, and Other Materials",24184,fla,1840,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=7549,19625385,19625385.0
1152,41719,5465,0.069088992,rsta_1891_0003,rsta,is multiplied into the relative density of air and steam . As the correction results in a greater apparent increased,weight,weight,"of the filled sphere on the admission of steam into the calorimeter , the correction is subtractive . 6 .",W,EQ,None,S,,,VVN,IN,PHYSICS,TALKING ABOUT BUOYANCY BUT I COULD BE CONVINCED OTHERWIDE,is_VBZ multiplied_VVN into_IN the_DT relative_JJ density_NN of_IN air_NN and_CC steam_NN ._SENT As_IN the_DT correction_NN results_NNS in_IN a_DT greater_JJR apparent_JJ increased_VVN,weight_NN,"of_IN the_DT filled_VVN sphere_NN on_IN the_DT admission_NN of_IN steam_NN into_IN the_DT calorimeter_NN ,_, the_DT correction_NN is_VBZ subtractive_JJ ._SENT 6_CD ._SENT","J. Joly, M. A., B. E.|Professor Fitzgerald, M. A., F. R. S., F. T. C. D.",Joly.Fitzgerald,102,"III. On the specific heats of gases at constant volume.\#x2014;Part I. Air, carbon dioxide, and hydrogen.",16373,article,1891,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=16759,49326356,49326356.0
1153,26535,89,0.069113695,103510,transactions ,"to k x , then instead of B E , Ll will become the Line of Direction of the compound",weight,weight,", whose Action will be increased in the Ratio of LC to B C. This is what has been explained",W,EQ,None,S,,,JJ,WP,PHYSICS,,"to_TO k_NN x_SYM ,_, then_RB instead_RB of_IN B_NP E_NP ,_, Ll_NP will_MD become_VV the_DT Line_NN of_IN Direction_NN of_IN the_DT compound_JJ",Weight_NP,",_, whose_WP$ Action_NP will_MD be_VB increased_VVN in_IN the_DT Ratio_NN of_IN LC_NP to_TO B_NP C._NP This_DT is_VBZ what_WP has_VHZ been_VBN explained_VVN",J. T. Desaguliers,J.T.Desaguliers,176,"A Proposition on the Balance, Not Taken Notice of by Mechanical Writers, Explain d and Confirm&apos;d by an Experiment before the Royal Society, by J. T. Desaguliers, L. L. D. F. R. S.",1994,fla,1729,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=1575,4307968,4307968.0
1154,34382,2943,0.069253787,108699,transactions ,"weight 6 , 12 , with the weight 12 , 2A . If , however , xee assume the atomic",weight,weight,"of graphite as 33 , we have for the product of the specific heat into the atomic weight the number",M,C,ATOMIC,S,,,JJ,IN,CHEMISTRY,,"weight_NN 6_CD ,_, 12_CD ,_, with_IN the_DT weight_NN 12_CD ,_, 2A_NP ._SENT If_IN ,_, however_RB ,_, xee_NNS assume_VVP the_DT atomic_JJ",weight_NN,"of_IN graphite_NN as_IN 33_CD ,_, we_PP have_VHP for_IN the_DT product_NN of_IN the_DT specific_JJ heat_NN into_IN the_DT atomic_JJ weight_NN the_DT number_NN",B. C. Brodie,B.C.Brodie,467,On the Atomic Weight of Graphite,5521,fla,1859,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=9422,25789522,25789522.0
1155,28851,487,0.069310015,106525,transactions ,"when they are fired with powder alone , recoil as well as when their charges are made to impel a",weight,weight,"of shot , though the recoil is not in the same degree in both cases . It is easy to",W,EQ,None,S,,,DT,IN,PHYSICS,,"when_WRB they_PP are_VBP fired_VVN with_IN powder_NN alone_RB ,_, recoil_VVP as_RB well_RB as_IN when_WRB their_PP$ charges_NNS are_VBP made_VVN to_TO impel_VV a_DT",weight_NN,"of_IN shot_NN ,_, though_IN the_DT recoil_VVP is_VBZ not_RB in_IN the_DT same_JJ degree_NN in_IN both_DT cases_NNS ._SENT It_PP is_VBZ easy_JJ to_TO",Benjamin Thompson,B.Thompson,118,"New Experiments upon Gun-Powder, with Occasional Observations and Practical Inferences; To Which are Added, an Account of a New Method of Determining the Velocities of All Kinds of Military Projectiles, and the Description of a Very Accurate Eprouvette for Gun-Powder. By Benjamin Thompson, Esq, F. R. S.",29980,fla,1781,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=3891,9837180,9837180.0
1156,36626,4166,0.069344892,108924,transactions ,there is reason to think this communication may prove a valid contribution to the important and interesting subject of the,weight,weight,"of the brain in the different Races of Man . POSTSCRIPT . [ Received July 31 , 1868 . ]",M,BIO,None,S,,,DT,IN,BIOLOGY,,there_EX is_VBZ reason_NN to_TO think_VV this_DT communication_NN may_MD prove_VV a_DT valid_JJ contribution_NN to_TO the_DT important_JJ and_CC interesting_JJ subject_NN of_IN the_DT,weight_NN,"of_IN the_DT brain_NN in_IN the_DT different_JJ Races_NNS of_IN Man_NN ._SENT POSTSCRIPT_NN ._SENT [_SYM Received_VVN July_NP 31_CD ,_, 1868_CD ._SENT ]_SYM",Joseph Barnard Davis,J.Barnard,103,Contributions towards Determining the Weight of the Brain in Different Races of Man,10961,fla,1868,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=11666,31257750,31257750.0
1157,41931,5496,0.069449557,rspl_1892_0054,rspl,". In respect of the acceleration of the pulse , the power of the nitrites is directly as their molecular",weight,weight,", and inversely as the quantity of nitroxyl they contain . They , therefore , fall into an order of",M,C,MOLECULAR,S,,,JJ,CC,BIOLOGY,,"._SENT In_IN respect_NN of_IN the_DT acceleration_NN of_IN the_DT pulse_NN ,_, the_DT power_NN of_IN the_DT nitrites_NNS is_VBZ directly_RB as_IN their_PP$ molecular_JJ",weight_NN,",_, and_CC inversely_RB as_IN the_DT quantity_NN of_IN nitroxyl_NN they_PP contain_VVP ._SENT They_PP ,_, therefore_RB ,_, fall_NN into_IN an_DT order_NN of_IN","J. Theodore Cash, M. D., F. R. S.|Wyndham R. Dunstan, M. A.",J.Theodore,102,IV. The physiological action of the nitrites of the paraffin series considered in connexion with their chemical consti\#xAD;tution. Part II. Action of the nitrites on muscular tissue and discussion of results.,1514,abstract,1892,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=16971,50084659,50084659.0
1158,29892,733,0.069497794,106929,transactions ,"of powder , was a piece of ordnance , of greater or less dimensions ; , or greater or less",weight,weight,", according to the force of the charge ; placed vertically upon its cascabel , upon the steel hemisphere which",W,EQ,None,S,,,JJR,VVG,PHYSICS,,"of_IN powder_NN ,_, was_VBD a_DT piece_NN of_IN ordnance_NN ,_, of_IN greater_JJR or_CC less_JJR dimensions_NNS ;_: ,_, or_CC greater_JJR or_CC less_JJR",weight_NN,",_, according_VVG to_TO the_DT force_NN of_IN the_DT charge_NN ;_: placed_VVN vertically_RB upon_IN its_PP$ cascabel_NN ,_, upon_IN the_DT steel_NN hemisphere_NN which_WDT",Benjamin Count of Rumford,B.Count,121,"Experiments to Determine the Force of Fired Gunpowder. By Benjamin Count of Rumford, F. R. S. M. R. I. A.",22168,fla,1797,https://corpora.clarin-d.uni-saarland.de/cqpweb/rsc_v6_0_1_open_web/context.php?qname=gvgfb0h3imc&batch=4932,12007063,12007063.0
